,target
2172,1
5012,0
1401,0
34479,0
6848,0
13244,1
14975,0
16755,0
2818,0
40916,0
18461,0
22268,0
10659,0
18263,0
26767,0
17674,1
38722,1
35434,0
19307,0
40284,0
17924,1
31221,0
17171,0
10323,0
5395,0
31401,0
18736,0
34690,0
13112,0
20007,1
6487,0
16170,0
10962,0
9525,0
20361,0
13053,0
33347,0
28400,0
4481,0
41184,1
18411,0
16365,0
37220,0
27423,0
40218,0
31599,0
2269,1
6663,1
24009,0
20190,0
38841,0
16801,1
43159,0
23167,0
6200,0
36597,0
22399,0
15171,0
39652,0
21912,0
38053,0
12272,0
17136,0
42661,1
7455,0
147,0
21694,0
42641,0
32620,0
22213,0
1016,1
8929,0
36587,0
41492,0
31808,0
1490,0
11099,1
4538,1
818,1
37529,0
638,0
39414,0
12556,0
22155,0
18120,0
17905,0
20085,0
34868,0
10845,0
30964,0
39178,0
29089,0
23324,0
8823,0
1819,0
20713,0
8614,0
9278,0
20710,0
17775,0
12065,0
41373,0
14504,0
36025,0
35001,0
10559,0
24002,0
43107,0
3816,1
36238,1
1485,0
19884,1
12269,0
40171,0
9128,0
21376,0
27132,0
40825,0
10583,0
870,1
39294,0
36571,0
24257,0
208,0
31890,0
34233,0
17818,0
16792,1
31032,0
7452,0
26189,0
7906,0
41244,0
20563,0
17969,1
2320,1
21237,0
37804,0
9446,0
9160,0
6061,0
36102,1
2702,0
30773,0
30548,0
34048,0
2501,0
33521,0
32136,0
16688,1
488,1
5064,0
31172,0
20294,0
28476,0
11127,0
19244,0
25863,0
18061,0
18904,0
24830,0
40678,0
19299,0
38980,0
8745,0
17017,0
21292,0
16446,0
25552,0
39375,0
31142,0
29384,1
38071,1
28912,1
37376,0
41252,0
32335,0
8660,0
41341,0
40507,1
17706,1
17651,1
27387,0
5658,0
39357,1
18112,0
3368,0
24343,0
18446,0
4535,1
1019,0
11050,0
14432,0
41872,1
23578,0
6728,0
19637,0
4982,0
18302,0
20690,1
17647,1
31541,0
17147,0
17430,0
38985,0
35207,0
41655,1
34972,0
2877,0
30792,0
36193,0
36393,0
34029,0
30372,0
19816,1
16878,0
345,0
34016,0
3206,1
35718,0
15326,0
7431,0
13605,1
11559,0
4431,1
10875,0
4426,1
29743,0
10697,0
15667,0
35899,1
20580,1
2206,1
31037,0
35775,0
23503,0
16634,0
2415,1
28168,0
40314,0
5632,0
33676,1
22196,0
13920,0
25438,0
4806,0
17618,0
22053,0
39251,0
628,1
13503,0
36460,0
11879,0
6673,1
30649,0
26168,0
32628,0
22670,0
2209,0
19806,1
4588,0
933,1
18407,0
11307,0
30195,0
6899,1
33610,0
18888,0
15028,0
9911,0
37753,1
25196,1
19001,1
25953,0
2920,0
25306,0
33157,0
14861,0
20799,0
11834,0
20673,1
1812,1
21680,0
15392,0
30619,0
24818,0
8645,0
8715,0
40950,0
36364,1
1910,0
27784,1
8049,0
43260,0
6628,1
12900,0
11252,0
37474,1
34977,0
8829,0
10832,0
6204,0
7072,0
30014,0
40838,0
41844,1
38700,0
12837,0
40564,0
24381,0
20556,0
42464,0
22559,0
10370,0
26803,1
8619,0
10767,1
10241,0
22635,1
36272,0
8126,0
35556,0
18554,0
15733,0
11805,0
7717,0
25654,0
13322,1
19094,0
23333,0
3147,0
13730,0
19717,0
24251,0
6013,0
7229,0
27419,0
32262,0
33621,0
18956,0
30269,0
34491,0
5714,0
18338,0
37012,0
25784,0
27703,1
15266,0
38243,0
32078,0
23466,0
14043,0
31026,0
14924,0
26977,0
25744,0
9321,0
34949,0
24891,0
19769,1
3101,0
19707,0
21272,1
16284,0
30679,0
38505,0
35941,1
35210,0
40687,0
13438,0
7163,0
1950,1
5820,0
12227,0
30023,0
11461,0
25734,0
13981,0
24445,0
42231,0
11816,0
2403,0
42881,0
709,1
37928,0
9934,0
14029,0
2077,0
41795,1
27357,1
11256,0
2500,0
30007,0
38708,0
830,0
5616,0
39640,0
29398,0
17980,0
7108,0
12853,1
29885,0
9509,0
11180,0
26546,0
1460,0
15064,0
31510,0
21971,0
38262,0
12418,0
40371,0
24100,0
20550,1
19377,0
8056,0
19631,0
19350,0
17255,0
35422,0
14129,0
36403,0
16245,0
22779,0
3936,1
21271,1
1580,1
3761,0
43290,1
13648,0
4414,1
33422,0
22560,0
11034,0
9726,1
6132,1
29527,0
22596,0
8047,0
32560,0
33901,0
27980,1
24978,0
25662,0
17427,0
34239,0
3438,0
6077,1
6434,0
9947,0
17858,0
27117,0
40932,0
7231,0
2955,0
24996,0
41905,1
29693,0
3638,0
3772,1
38916,0
27806,1
12489,0
11772,0
1629,0
7780,0
5481,0
16429,0
36769,0
17709,1
8876,0
9241,0
14728,0
24730,0
18398,0
24150,0
20008,1
16937,0
7556,0
23323,0
2484,0
4299,1
42751,0
34718,0
39499,1
5257,1
15397,0
22269,0
39403,0
32325,0
23825,0
28802,0
17780,0
31019,1
35267,0
17244,0
872,1
21920,0
33894,0
17828,0
35657,1
4402,0
17308,0
28459,0
29470,0
10765,1
35739,1
25119,0
10665,0
37919,0
34352,0
35508,0
34151,0
9488,0
40339,0
935,0
31096,0
10535,0
22653,0
26120,0
4568,0
33688,1
28521,0
4600,1
22060,0
21934,0
37100,0
39008,0
31176,0
13182,0
9784,0
10265,0
21260,0
42453,1
30965,0
26682,0
14846,0
19175,1
10039,0
32606,0
39143,0
7752,0
10681,0
22275,0
11817,0
29753,0
16706,0
32179,0
1245,0
28127,1
30077,0
21458,0
41833,1
32432,0
36580,0
37366,0
42852,0
31928,0
34051,0
28861,0
36806,0
1553,0
36405,0
24693,1
1090,0
994,1
32647,0
43144,0
29750,0
32501,0
17486,0
19407,0
4650,0
18832,0
42552,0
39995,0
40560,0
41009,0
16469,0
22537,1
15713,0
23267,0
40439,0
13937,0
12749,0
40709,0
8324,1
16815,0
32154,0
25534,1
28157,0
839,1
3120,1
23208,0
17644,1
25047,0
16579,0
7782,0
33769,1
14082,0
28183,0
17075,0
42338,0
39782,0
15821,0
1520,0
38816,0
38954,0
11967,0
21432,0
37729,0
25771,0
13786,0
14747,0
26894,0
41924,0
19944,1
33149,0
24204,1
37062,0
33819,0
27615,1
36215,0
35881,0
25551,0
2287,1
20057,0
24206,1
36733,0
28287,0
23858,0
10992,0
678,0
4886,0
15345,0
21130,0
41890,1
27804,1
334,1
15437,0
16719,0
17770,0
5860,0
11129,0
1247,0
15782,0
18895,0
4446,1
39103,0
10791,0
582,1
1863,0
32750,0
28156,0
16107,0
27031,1
35438,0
6162,1
27652,1
29154,0
33294,0
37039,0
17628,0
26842,0
39648,0
7697,0
12356,0
13230,0
25292,0
5430,0
31171,0
8373,0
25681,0
14391,0
9208,0
10282,0
947,0
19781,1
23826,0
3588,0
26519,0
9666,0
31489,0
13467,0
33625,0
16496,1
2957,0
26952,1
1883,0
38459,0
17451,0
39132,0
26309,1
6880,1
2218,0
13314,0
12614,0
9122,0
32351,0
32897,0
28181,0
33931,0
34171,0
21563,0
9191,0
2444,0
19723,0
30780,0
37821,0
14537,0
32609,0
37871,0
3763,0
34405,0
36218,0
8296,1
8364,0
4174,0
16742,0
14699,1
2486,0
2095,1
41040,0
41313,1
22474,1
19252,0
30714,0
36179,0
19125,0
41649,0
11020,0
32092,0
21286,0
70,0
25658,0
2343,1
37581,0
25128,0
8561,0
26332,0
3488,0
24452,0
17233,0
20971,0
38398,0
24331,1
5765,0
6507,0
26555,0
40579,0
1332,0
5571,0
11935,1
28224,0
38238,0
13014,0
8942,0
21312,1
39150,0
10051,0
40374,0
30364,0
15555,0
10443,0
39745,0
8659,0
11278,0
15358,0
36739,0
31780,0
12295,1
38451,0
1846,0
14594,1
22209,0
25133,1
30851,0
29434,1
16102,0
16402,0
38821,0
9639,1
33190,0
16958,0
4390,0
31936,0
11120,0
38195,0
13287,0
39910,0
35337,0
14119,0
29517,1
19882,1
16019,0
15386,0
39259,0
15295,0
18912,0
16598,0
37042,0
8907,0
16324,0
39004,0
34598,0
11356,0
27931,0
38966,0
2568,0
40166,0
40064,0
20241,0
41087,0
25782,0
31986,0
32297,0
8147,0
37424,0
6389,0
24862,0
11164,0
6645,1
18806,0
13405,0
14398,0
40249,0
34654,0
5934,0
15341,0
33776,0
6602,0
6766,1
25558,0
11674,0
27920,0
24610,0
37802,0
32302,0
18942,0
15730,0
15583,0
28201,0
7226,0
21760,0
14044,0
37441,0
30043,0
19617,0
36813,0
31138,0
15399,0
13069,0
32586,0
26094,0
31107,0
6631,1
190,0
41967,1
27110,0
22594,0
30542,0
29605,0
10879,0
12349,0
1224,0
35807,0
38646,0
833,0
23093,0
16041,0
28838,0
24148,0
16001,0
20645,1
12610,0
9034,0
15546,0
5066,0
9449,0
25640,0
21621,0
8098,1
455,0
3132,1
7561,0
35520,0
12830,0
26067,0
37006,0
6174,1
28472,0
28068,0
5037,0
33620,0
8528,0
36962,0
20463,0
3709,0
17998,1
4103,0
19217,0
36440,0
16580,0
42291,0
1112,0
8352,0
43252,0
35415,0
6705,0
29529,0
16515,0
20352,1
32737,0
1781,1
38502,0
23235,0
31690,0
6708,0
8257,1
24421,0
11860,0
27745,1
2187,0
41867,1
6999,0
16407,0
18959,0
13402,0
32959,0
28360,0
22704,0
25742,0
40833,0
16765,0
22783,0
13553,0
35662,1
20333,1
20225,0
13978,0
29613,0
35066,0
34554,1
32379,0
2546,0
22551,0
35560,0
5349,0
22344,1
7332,0
42711,1
24839,1
19057,0
17195,0
33239,0
18897,0
11670,0
23674,0
1775,1
5373,0
20808,0
34934,0
6522,0
32749,0
25962,0
20876,0
15890,0
35444,0
35820,0
21848,0
14470,0
703,1
6287,0
13608,1
41440,0
17509,0
33825,0
3144,0
5588,0
9557,0
5839,0
35184,0
30959,0
15342,0
20226,0
32008,0
1747,0
23731,0
26075,0
11220,0
12284,1
39555,0
30996,0
2628,1
11350,0
31818,0
9464,0
33050,0
967,1
13808,0
23554,1
18480,0
39365,1
9148,0
39618,0
883,0
17669,1
39914,0
34737,0
24894,0
24123,0
22987,0
34298,0
4707,0
7617,0
18749,0
17020,0
1917,0
40226,0
24482,0
36402,0
36097,1
25829,1
5237,1
41996,0
36111,0
31357,0
2106,0
7523,0
7114,0
33802,0
38233,0
4645,0
9473,0
37482,0
40487,0
39688,0
36680,0
39479,0
31834,0
17931,1
20362,0
42024,1
37423,0
6203,0
12406,0
27776,0
15585,0
7794,0
38098,0
3292,0
24821,0
40146,0
22449,0
11646,0
31782,0
2160,1
18821,0
3793,1
33753,0
3483,0
9988,0
11830,0
28616,0
34535,0
715,1
20080,0
9218,0
23949,0
8452,0
42899,0
24878,0
40141,0
35634,1
23937,0
12104,0
309,1
32686,0
30314,0
39924,0
29484,0
38581,1
29281,0
21548,0
41850,1
437,1
9754,1
5451,0
3253,0
31777,0
8559,0
41553,0
15804,0
34622,0
25361,0
39363,1
28139,0
13005,0
6113,1
36116,1
38050,0
10971,0
28315,0
14778,0
37458,0
22705,0
13262,0
16672,1
18761,0
21749,0
16475,1
24329,1
14891,0
35441,0
30408,0
15002,0
41772,1
9065,0
26407,0
11460,0
29151,0
38373,1
38083,0
32279,0
23650,0
33820,0
38610,0
11980,0
22228,0
34397,0
21450,1
18458,0
10924,0
35750,0
7256,0
19275,0
12817,0
23606,0
16619,0
4748,0
4629,1
20144,1
8624,0
11988,0
3838,0
3168,0
5275,1
41255,0
42386,0
18764,0
32212,0
3481,0
20820,0
41229,0
4005,0
27314,0
37488,0
9134,0
9517,0
42329,0
13121,0
14318,0
22873,0
17222,0
5035,0
19796,1
9458,0
40317,0
34081,0
29534,0
33424,0
17499,0
37884,0
27748,1
11965,0
19173,1
23302,0
2891,0
13190,0
40012,0
18231,0
17608,0
71,0
35671,1
682,1
37770,0
15471,0
41666,1
15032,0
2325,0
1796,1
14982,0
7917,0
14771,0
34484,0
38911,0
8325,1
27340,1
22997,0
34172,0
3915,1
3188,0
38510,0
31292,0
31752,0
3022,0
2952,0
21567,0
21561,0
2770,0
37084,0
37594,0
38194,0
13498,0
41430,1
22679,0
39205,0
8050,0
41726,1
13277,0
39838,0
19739,1
17186,0
20752,0
35384,0
6190,0
9891,1
14522,0
35027,0
36960,0
16319,0
17235,0
14274,0
1902,0
24456,0
453,1
19588,0
13156,0
9029,1
23725,0
22330,1
35985,0
32661,0
3813,1
20543,1
2983,0
10414,0
8196,0
24534,0
42043,0
6003,0
38600,0
27289,0
42722,0
32894,0
29806,0
35431,0
42205,1
2063,0
35612,0
3153,0
30526,0
1161,1
21839,0
26162,0
22922,1
22100,0
6149,1
20607,0
28689,0
43085,0
19332,0
13791,0
39975,0
30094,0
15322,0
18207,0
32066,0
30832,0
1001,1
15383,0
35076,0
36912,1
39989,0
39850,0
24707,1
21473,0
14216,0
33583,0
27839,0
37152,0
1793,0
33999,0
15862,0
31163,0
2838,0
39216,0
14125,0
19822,1
19375,0
2928,0
37571,0
14819,0
36147,0
17174,0
12470,0
28840,0
4222,0
12473,0
2609,0
28837,0
20759,0
12667,0
14324,0
35334,0
23567,1
14099,0
831,0
16717,0
11159,0
14687,1
8107,0
12623,0
4468,0
26721,0
10181,0
25121,0
23045,0
14134,0
24296,0
20,1
35035,0
34116,0
1836,0
17824,0
15944,0
8540,0
7137,0
37748,0
514,1
14795,0
6770,1
33538,0
9953,0
14681,1
4717,0
26423,0
26664,0
29103,0
485,1
31284,0
41626,1
13523,0
4508,0
43148,0
18941,0
16117,0
24776,0
23268,0
39566,1
9632,1
8512,1
17583,0
32528,0
15025,0
26359,0
17854,0
40484,0
32797,0
17181,0
22265,0
31970,0
5359,0
29447,0
7973,0
36279,0
10514,0
15983,0
27797,1
307,1
20800,0
29972,0
18292,0
38584,1
4582,0
31796,0
26401,0
23215,0
9061,0
14265,0
18470,0
3182,0
19476,0
30339,0
10116,0
1876,0
24886,0
40189,0
28803,0
24110,0
41072,0
2783,0
21430,0
865,1
1988,0
20930,0
8607,0
6989,0
40553,0
4267,1
24956,0
40763,0
24600,0
13901,0
14477,0
25285,0
8784,1
16635,0
26692,0
12427,0
12114,0
2040,1
13437,0
13406,0
29777,0
17624,0
33885,0
37663,0
33284,0
40706,0
42364,0
25824,1
10785,1
35460,0
15718,0
23589,0
29373,1
6354,0
32708,0
14446,0
39644,0
10516,0
38657,0
8606,0
26539,0
25874,0
2843,0
41250,0
36594,0
28966,1
18517,0
15314,0
23375,0
4276,1
29049,0
31727,0
33554,1
6541,0
19126,0
10496,0
35469,0
17953,1
37063,0
9109,0
39602,0
24403,0
35412,0
13074,0
28425,0
19787,1
27014,0
31399,0
35467,0
34036,0
40539,0
14359,0
27219,1
948,1
5187,0
4851,0
5596,0
25446,0
9086,0
24984,0
19168,1
39918,0
22503,0
12147,0
31139,0
40663,0
12803,1
31731,0
5917,0
39645,0
18305,0
34604,0
23485,0
19989,1
5013,0
28092,0
31654,0
38201,0
2981,0
36149,0
29773,0
34560,1
11850,0
13227,0
8974,0
29585,0
12979,0
3769,1
29087,0
3689,0
12839,0
2499,0
13232,0
9188,0
38193,0
27382,0
270,0
25301,0
22015,1
34834,0
41896,1
24369,0
36194,0
23648,0
32740,0
13104,0
34445,0
12149,0
34140,0
1655,0
2446,0
20341,1
36871,0
39726,0
12881,0
31787,0
38192,0
11230,0
15558,0
4247,1
12984,0
23124,0
30455,0
13564,0
16733,0
41183,1
26477,0
25945,0
25275,0
33211,0
31521,0
34732,0
20749,0
13509,0
10486,0
33397,0
31991,0
20306,0
32429,0
31901,0
18541,0
19687,0
29892,0
37299,0
22502,0
15246,0
26590,1
12500,0
20787,0
10122,0
38770,0
15167,0
1916,0
5715,0
39571,1
8125,0
8646,0
5619,0
8551,0
686,1
35395,0
3964,0
36273,0
2656,1
28828,0
42991,0
572,1
28150,0
2463,1
35251,0
32369,1
33662,0
42565,1
8003,0
13115,0
42743,0
34708,0
23829,0
3781,1
8641,0
39415,0
26257,0
14946,0
25041,0
9944,0
1608,0
19752,1
15809,0
34441,0
35595,0
40180,0
31044,0
11485,0
30347,0
7029,0
2111,0
16923,0
21324,0
5271,1
12634,0
29222,0
19945,1
17211,0
37047,0
35794,1
21174,1
8423,0
27420,0
13794,0
287,0
7977,0
32736,0
38891,0
14334,0
35313,0
37618,0
38142,0
42959,0
1256,0
8815,1
8682,0
26667,0
41421,0
35070,0
38454,0
2226,0
12440,0
10591,0
27592,0
35146,0
9680,0
27932,0
30148,0
38766,0
14209,0
855,0
26919,1
27906,0
24344,0
20735,0
26487,0
28417,0
27541,1
36853,0
24757,1
27173,0
20126,0
21231,0
40326,0
13520,0
16877,0
1999,0
43286,1
24177,0
15621,0
42118,1
33488,0
5136,0
3531,0
25136,1
26549,0
12370,0
13076,0
27136,0
32022,1
2443,0
25122,0
4134,0
14425,0
28240,0
41879,1
32343,0
1925,0
37719,0
41763,1
33195,0
26396,0
14863,0
26104,0
24572,0
34851,0
10701,0
38287,0
25201,1
10355,0
15817,0
18850,0
17904,0
25913,0
12144,0
42758,0
27474,0
33115,0
24135,0
22636,1
33173,0
21368,0
35277,0
35008,0
22493,1
43100,0
20202,0
35545,0
27584,0
22183,0
39562,1
18167,0
28180,0
3506,0
39279,0
22057,0
15571,0
19957,1
37208,0
25880,0
41486,0
21144,0
28216,0
9974,0
40334,0
7228,0
38220,0
16698,1
6099,0
16078,0
26140,0
32660,0
1241,0
23216,0
20189,0
34620,0
13108,0
7618,0
14973,0
7559,0
10272,0
231,1
36308,1
31602,0
40274,0
14519,0
25112,0
16998,0
15869,0
12177,0
13073,0
28623,0
6748,0
30607,0
28582,0
6316,0
36643,0
21318,0
13854,0
40849,0
6468,0
29211,0
27769,0
41780,1
34681,0
11959,0
41494,0
3703,0
6504,0
31899,0
36121,1
12391,1
9150,0
27990,1
17091,0
32758,0
26224,1
26153,0
27369,0
40805,0
40517,1
31156,0
3287,0
9829,0
5822,0
28998,0
39528,0
10175,0
42983,0
42952,0
27853,0
20028,0
793,1
28908,1
35363,0
34716,0
40997,0
42027,1
23565,1
25629,0
22176,0
14507,0
31417,0
33872,0
40355,0
2912,0
1058,1
41485,0
17273,0
26556,0
14439,0
3172,0
9426,0
11679,0
20088,0
24255,0
17611,0
2426,0
149,1
39186,0
2658,1
11265,0
4870,0
17229,0
4610,1
39920,0
18816,0
8923,0
2540,0
42157,0
14553,0
24940,1
4573,0
22455,0
3252,0
32242,0
29462,0
25686,0
27068,0
24640,0
8235,0
23948,0
29108,0
20022,0
17670,1
14488,0
23000,0
35954,1
18190,0
28849,0
4413,1
17351,0
39134,0
16119,0
5994,0
4024,1
30013,0
34505,0
17673,1
13475,0
22312,0
30480,1
29313,0
11760,0
36027,0
43205,0
4478,0
37036,1
23413,0
38622,0
32121,0
11866,0
8334,1
31045,0
27470,0
20151,1
24431,0
11249,0
23135,0
8415,0
641,0
26403,0
21433,0
42389,0
7361,0
192,0
39266,0
41632,1
2329,0
33419,0
6723,0
22017,1
14467,0
2737,0
34359,0
477,1
15715,0
6569,0
28477,0
23870,0
2300,0
14668,1
9467,0
38429,0
36075,0
41601,0
24231,0
29516,1
14581,1
21016,0
32291,0
23251,0
14014,0
1403,0
15917,0
25163,1
42727,0
27098,0
19475,0
17010,0
42382,0
24648,1
7838,0
17746,1
19026,1
18428,0
19803,1
15324,0
34736,0
2009,0
20786,0
43034,0
9078,0
36162,1
40084,0
30402,0
35129,0
3881,0
15664,0
7968,0
43203,0
21622,0
13101,0
27896,0
29735,0
22260,0
36499,0
34434,0
9020,0
20630,1
19437,0
11185,0
27355,1
43,0
7089,0
32596,0
10705,0
434,1
42080,0
2503,1
16842,0
2127,0
32462,0
36828,0
38652,0
861,1
14751,0
13805,0
19609,0
22295,0
35458,0
37992,0
23301,0
12721,0
12183,0
24364,0
33574,0
12141,0
30511,0
28972,0
26562,0
10473,0
18042,0
5120,0
7969,0
42039,0
26536,0
13674,0
7589,0
12386,0
37357,0
31386,0
1901,0
1990,0
25470,0
13270,0
3734,0
7307,0
36404,0
39020,0
41825,0
28305,0
4046,1
40877,0
37288,0
29490,0
24374,0
28382,0
30886,1
13461,0
16665,1
17324,0
4589,0
30070,0
396,0
34258,0
13756,0
27059,0
3475,0
31185,0
43165,0
7201,0
2853,0
39277,0
41221,0
28475,0
30348,0
21026,0
29800,0
11013,0
16105,0
13895,0
27454,1
8543,0
7240,0
8698,0
36392,0
42649,1
13155,0
16430,0
42520,0
38721,1
33522,0
25035,0
21799,0
24217,0
18754,0
42945,0
38337,0
2204,1
1677,0
7712,0
29842,0
38062,0
32663,0
11528,0
8535,0
39307,0
36648,0
15974,0
32282,0
37957,0
29415,1
11255,0
25792,0
13816,0
5774,0
16822,0
2999,0
24169,0
8426,0
9813,0
7950,0
37148,0
2066,0
23942,0
32791,0
33757,0
14321,0
39229,0
28046,0
3679,0
184,0
38641,1
23086,0
4185,0
38308,0
4719,0
39714,0
29492,0
4539,1
25437,0
3353,0
40770,0
13819,0
22886,0
41222,0
35388,0
5741,0
16929,0
22152,0
28948,0
26851,0
23441,0
18793,0
3180,0
22212,0
30559,0
36637,0
17622,0
3885,0
31575,0
38070,1
17346,0
35346,0
327,1
371,0
38617,0
38850,0
6494,0
22293,0
6202,0
2963,0
35887,0
27499,0
26247,0
18879,0
2351,0
1385,0
11036,0
31728,0
7919,0
41391,0
11873,0
10261,0
39904,0
37429,0
7148,0
26249,0
4423,1
4480,0
5828,0
14335,0
27783,1
33461,0
8174,0
32555,0
37805,0
5523,0
43115,0
26610,1
30668,0
39288,0
36896,0
1005,1
10958,0
8973,0
19672,0
13925,0
21856,0
17950,1
42627,0
33661,1
13,0
29456,0
9332,0
37276,0
19662,0
42085,0
4840,0
24154,0
20506,0
8215,0
40246,0
30337,0
38688,1
23959,0
38925,0
5656,0
19159,0
3598,0
10032,0
11475,0
22261,0
26734,0
36545,1
16389,0
38444,0
13829,0
33383,0
23509,0
18989,0
26390,0
11017,0
42098,0
6942,1
38026,0
32920,0
19483,0
33940,0
33226,0
3295,0
6170,1
35882,0
24302,0
34221,0
21688,0
31053,0
2677,0
28846,0
19322,0
31949,0
17334,0
41211,0
41754,1
18932,0
38949,0
19439,0
29018,0
16964,0
16754,0
42777,1
6027,0
798,0
24957,0
29597,0
40101,0
21831,0
36449,0
28597,1
37196,0
33552,1
4971,0
30093,0
11425,0
15208,0
18574,0
2266,0
38834,0
26306,1
26701,0
32162,0
29573,0
930,1
10615,0
32344,0
29520,0
27192,0
33489,0
6486,0
28436,0
35880,0
5601,0
42587,0
33843,1
16447,0
32733,0
14141,0
20636,1
37280,0
7131,0
16177,0
25454,0
9645,1
5345,0
34100,1
24197,1
32988,0
23442,0
6372,0
38150,0
31557,0
33991,0
26051,0
2536,0
30995,0
30008,0
36693,0
11503,0
5561,0
19337,0
12215,0
32654,0
1814,1
42658,1
37329,0
17864,0
35004,0
27062,0
22532,1
23851,1
27952,1
17938,1
25341,1
23058,0
5301,0
29454,0
375,0
7078,0
38456,0
23364,0
1906,0
1037,0
24367,0
23074,0
5847,0
19866,1
2618,0
7067,0
5517,0
37370,0
25239,0
12240,0
23550,1
15852,0
7834,0
37535,0
40151,0
4533,1
22842,0
34303,0
27043,1
35979,0
27730,0
22089,0
22980,0
10643,0
7757,0
26136,0
15864,0
2304,0
32307,0
3829,0
16249,0
41677,1
13588,0
30968,0
3992,0
2972,0
31472,0
36514,0
24521,0
27118,0
24599,0
36255,1
3229,0
10334,0
23429,0
36114,1
37706,0
31568,0
42432,0
27707,0
4529,0
29219,0
25906,0
23221,0
11422,0
20940,0
40448,0
42479,0
1175,0
23513,0
19065,1
30522,0
28742,0
7358,0
224,1
24224,0
42638,0
30075,0
25588,0
26743,0
19201,0
6079,1
13412,0
34847,0
31918,0
378,1
21212,0
27890,0
26370,0
26838,0
36377,1
15999,0
21584,0
37059,0
13774,0
26429,0
36834,0
21017,0
14015,0
548,0
3098,0
19106,0
32418,0
10416,0
33804,0
39477,0
7666,0
16028,0
3377,1
30186,1
24082,0
40949,0
35078,0
23542,1
6889,1
2791,0
7082,0
37511,0
24209,1
36706,0
32761,0
24014,0
14925,0
13018,0
25466,0
4254,1
33395,0
27259,1
26968,0
28656,0
39954,0
37483,0
20909,0
22684,0
18870,0
22325,1
7912,0
30638,0
3864,0
12791,1
37892,0
2978,0
41316,1
15220,0
24627,1
20758,0
42216,0
5615,0
18421,0
42287,0
40536,0
10299,0
30877,1
14133,0
15590,0
41117,0
23231,0
29883,0
19216,0
13580,0
3856,0
9826,0
31826,0
30734,0
17754,1
20530,1
17744,1
15891,0
20649,1
9040,0
3468,0
26424,0
34503,0
29967,0
24358,0
30450,0
6915,1
30356,0
35260,0
2285,1
19914,1
6936,1
35303,0
35221,0
34329,0
30806,0
17060,0
37777,0
17830,0
22064,0
20133,0
7190,0
29246,0
11247,0
12999,0
35728,1
29787,0
35445,0
24781,1
18016,0
38024,0
34850,0
43026,0
30172,1
34266,0
6795,1
31479,0
30966,0
29625,0
29653,0
21499,1
18214,0
39264,0
37465,0
383,0
11998,0
16143,0
4077,0
6220,0
4782,0
7750,0
25329,1
32890,0
41659,1
624,1
41264,0
10270,0
6398,0
29999,0
39793,0
33696,1
5031,0
8849,1
39610,0
3036,0
37660,0
20736,0
7520,0
31836,0
10975,0
30821,0
24161,0
876,0
32082,0
16738,0
18151,0
35845,0
14916,0
19751,1
29287,0
27252,1
20409,0
6877,1
40301,0
12078,0
23895,0
13144,0
2558,0
9592,0
36968,0
1134,0
9197,0
36682,0
29034,0
1844,0
27530,1
27765,0
33831,1
18211,0
19353,0
5973,0
28004,0
26171,0
16071,0
801,0
8439,0
5641,0
19618,0
36966,0
172,0
20375,0
19509,0
6231,0
9758,1
3744,0
29830,0
23555,1
35822,0
19772,1
39064,0
41880,1
2816,0
9576,0
5942,0
36843,0
26351,0
36411,0
15097,0
7837,0
29530,0
25203,1
29207,0
5753,0
11892,0
162,0
27847,0
5897,0
11262,0
4180,0
34845,0
14784,0
30298,0
2049,1
22332,1
8066,0
14395,0
36691,0
30955,0
35709,0
27746,1
39667,1
35026,0
27787,1
18031,0
7930,1
7071,0
30242,0
22796,0
17475,0
9305,0
20665,1
8041,0
27844,0
30683,0
15461,0
27399,0
20480,0
2216,0
32315,0
41941,1
10794,0
26226,1
35726,1
14880,0
4775,0
8461,0
42403,0
9479,0
18233,0
21263,0
21711,0
37645,0
31895,0
24639,0
40627,0
21398,0
3640,0
36350,0
2863,0
29502,0
8915,0
1372,0
2731,0
26879,0
30466,0
5431,0
37622,0
2125,0
41126,0
36537,0
26997,0
22717,0
18592,0
29057,0
6042,0
9365,0
15639,0
32878,0
26064,0
15603,0
10059,0
8584,0
34019,0
22937,1
6490,0
41607,0
27283,0
3085,0
25144,0
15239,0
29244,0
42771,1
9676,0
15095,0
40713,0
17985,0
37624,0
2771,0
24028,0
32616,0
23755,0
27524,1
7646,0
32795,0
20036,0
31535,0
26846,0
41793,1
35050,0
37609,0
6822,0
42367,0
9565,0
35835,0
21303,1
9795,0
22904,0
31042,0
41887,1
5341,0
15099,0
14471,0
6753,0
38493,0
35276,0
21486,0
35675,0
2399,0
15421,0
32059,0
27583,0
5995,0
41055,0
20571,1
10189,0
17154,0
35597,0
10893,0
35213,0
41565,0
31193,0
25150,1
19188,1
22951,1
25924,0
7823,0
26036,0
21962,0
19184,1
39664,1
10150,0
408,0
16606,0
30142,1
29736,0
7758,0
3725,0
23152,0
3194,0
1049,1
36697,0
35856,0
32623,0
3745,0
5337,0
1549,1
26400,0
3331,0
15048,0
10751,1
39514,1
12582,0
39823,0
20540,1
42330,0
16892,0
2969,0
11016,0
38294,0
17353,0
1341,0
14505,0
3513,0
27428,0
27243,1
40467,0
32994,0
990,0
7557,0
12064,0
8906,0
28914,1
4105,0
7198,0
1276,0
28865,0
1170,0
20718,0
43011,0
31261,0
16145,0
